Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request Date,Request Time,Drop Date,Drop Time,Request hour,Time Slot,Availability
5955,Airport,98.0,Trip Completed,2016-07-15 10:45:56,2016-07-15 11:48:25,2016-07-15,10:45:56,2016-07-15,11:48:25,10,Late Morning,Y
6117,Airport,98.0,Trip Completed,2016-07-15 15:17:13,2016-07-15 16:06:54,2016-07-15,15:17:13,2016-07-15,16:06:54,15,Afternoon,Y
6252,City,98.0,Trip Completed,2016-07-15 18:00:40,2016-07-15 18:46:03,2016-07-15,18:00:40,2016-07-15,18:46:03,18,Evening,Y
101,Airport,99.0,Trip Completed,2016-07-11 05:08:00,2016-07-11 06:09:00,2016-07-11,05:08:00,2016-07-11,06:09:00,5,Morning,Y
351,City,99.0,Trip Completed,2016-07-11 07:53:00,2016-07-11 08:55:00,2016-07-11,07:53:00,2016-07-11,08:55:00,7,Morning,Y
871,City,99.0,Trip Completed,2016-07-11 17:57:00,2016-07-11 18:42:00,2016-07-11,17:57:00,2016-07-11,18:42:00,17,Evening,Y
1330,Airport,99.0,Trip Completed,2016-07-11 23:11:00,2016-07-12 00:14:00,2016-07-11,23:11:00,2016-07-12,00:14:00,23,Night,Y
3227,Airport,99.0,Trip Completed,2016-07-13 09:52:49,2016-07-13 10:33:38,2016-07-13,09:52:49,2016-07-13,10:33:38,9,Late Morning,Y
4921,City,99.0,Trip Completed,2016-07-14 18:14:26,2016-07-14 19:20:18,2016-07-14,18:14:26,2016-07-14,19:20:18,18,Evening,Y
5373,City,99.0,Trip Completed,2016-07-14 23:42:23,2016-07-15 00:17:24,2016-07-14,23:42:23,2016-07-15,00:17:24,23,Night,Y
6612,Airport,99.0,Trip Completed,2016-07-15 21:49:41,2016-07-15 22:28:38,2016-07-15,21:49:41,2016-07-15,22:28:38,21,Night,Y
50,City,100.0,Trip Completed,2016-07-11 03:22:00,2016-07-11 03:57:00,2016-07-11,03:22:00,2016-07-11,03:57:00,3,Early Morning,Y
102,Airport,100.0,Trip Completed,2016-07-11 05:01:00,2016-07-11 05:38:00,2016-07-11,05:01:00,2016-07-11,05:38:00,5,Morning,Y
211,City,100.0,Trip Completed,2016-07-11 06:08:00,2016-07-11 06:47:00,2016-07-11,06:08:00,2016-07-11,06:47:00,6,Morning,Y
510,City,100.0,Trip Completed,2016-07-11 09:40:00,2016-07-11 11:01:00,2016-07-11,09:40:00,2016-07-11,11:01:00,9,Late Morning,Y
1548,Airport,100.0,Trip Completed,2016-07-12 06:10:00,2016-07-12 07:12:00,2016-07-12,06:10:00,2016-07-12,07:12:00,6,Morning,Y
2208,City,100.0,Trip Completed,2016-07-12 17:59:00,2016-07-12 19:00:00,2016-07-12,17:59:00,2016-07-12,19:00:00,17,Evening,Y
4030,City,100.0,Trip Completed,2016-07-14 00:13:43,2016-07-14 00:47:55,2016-07-14,00:13:43,2016-07-14,00:47:55,0,Early Morning,Y
4370,City,100.0,Trip Completed,2016-07-14 07:36:53,2016-07-14 08:16:29,2016-07-14,07:36:53,2016-07-14,08:16:29,7,Morning,Y
5834,Airport,100.0,Trip Completed,2016-07-15 08:54:03,2016-07-15 10:05:53,2016-07-15,08:54:03,2016-07-15,10:05:53,8,Morning,Y
639,City,101.0,Trip Completed,2016-07-11 12:28:00,2016-07-11 12:56:00,2016-07-11,12:28:00,2016-07-11,12:56:00,12,Afternoon,Y
1451,Airport,101.0,Trip Completed,2016-07-12 04:53:00,2016-07-12 05:40:00,2016-07-12,04:53:00,2016-07-12,05:40:00,4,Early Morning,Y
2335,City,101.0,Trip Completed,2016-07-12 19:15:00,2016-07-12 20:02:00,2016-07-12,19:15:00,2016-07-12,20:02:00,19,Evening,Y
2572,Airport,101.0,Trip Completed,2016-07-12 21:35:00,2016-07-12 22:42:00,2016-07-12,21:35:00,2016-07-12,22:42:00,21,Night,Y
3326,Airport,101.0,Trip Completed,2016-07-13 12:29:20,2016-07-13 13:09:40,2016-07-13,12:29:20,2016-07-13,13:09:40,12,Afternoon,Y
3916,City,101.0,Trip Completed,2016-07-13 22:08:13,2016-07-13 23:22:35,2016-07-13,22:08:13,2016-07-13,23:22:35,22,Night,Y
4514,City,101.0,Trip Completed,2016-07-14 09:16:24,2016-07-14 10:16:38,2016-07-14,09:16:24,2016-07-14,10:16:38,9,Late Morning,Y
6604,City,101.0,Trip Completed,2016-07-15 21:42:04,2016-07-15 22:19:18,2016-07-15,21:42:04,2016-07-15,22:19:18,21,Night,Y
373,Airport,102.0,Trip Completed,2016-07-11 08:09:00,2016-07-11 09:16:00,2016-07-11,08:09:00,2016-07-11,09:16:00,8,Morning,Y
1338,Airport,102.0,Trip Completed,2016-07-11 23:23:00,2016-07-11 23:58:00,2016-07-11,23:23:00,2016-07-11,23:58:00,23,Night,Y
1830,City,102.0,Trip Completed,2016-07-12 09:33:00,2016-07-12 10:43:00,2016-07-12,09:33:00,2016-07-12,10:43:00,9,Late Morning,Y
2274,City,102.0,Trip Completed,2016-07-12 18:33:00,2016-07-12 19:22:00,2016-07-12,18:33:00,2016-07-12,19:22:00,18,Evening,Y
3224,Airport,102.0,Trip Completed,2016-07-13 09:52:22,2016-07-13 10:28:33,2016-07-13,09:52:22,2016-07-13,10:28:33,9,Late Morning,Y
5321,City,102.0,Trip Completed,2016-07-14 22:09:50,2016-07-14 22:46:06,2016-07-14,22:09:50,2016-07-14,22:46:06,22,Night,Y
5520,City,102.0,Trip Completed,2016-07-15 05:17:46,2016-07-15 06:01:41,2016-07-15,05:17:46,2016-07-15,06:01:41,5,Morning,Y
5842,City,102.0,Trip Completed,2016-07-15 09:04:30,2016-07-15 09:53:01,2016-07-15,09:04:30,2016-07-15,09:53:01,9,Late Morning,Y
6429,Airport,102.0,Trip Completed,2016-07-15 19:49:10,2016-07-15 20:34:01,2016-07-15,19:49:10,2016-07-15,20:34:01,19,Evening,Y
6704,Airport,102.0,Trip Completed,2016-07-15 22:58:01,2016-07-15 23:59:35,2016-07-15,22:58:01,2016-07-15,23:59:35,22,Night,Y
2057,Airport,103.0,Trip Completed,2016-07-12 15:02:00,2016-07-12 15:36:00,2016-07-12,15:02:00,2016-07-12,15:36:00,15,Afternoon,Y
3723,Airport,103.0,Trip Completed,2016-07-13 20:03:45,2016-07-13 20:57:08,2016-07-13,20:03:45,2016-07-13,20:57:08,20,Evening,Y
4492,City,103.0,Trip Completed,2016-07-14 09:01:49,2016-07-14 10:05:11,2016-07-14,09:01:49,2016-07-14,10:05:11,9,Late Morning,Y
5153,Airport,103.0,Trip Completed,2016-07-14 20:29:19,2016-07-14 21:38:20,2016-07-14,20:29:19,2016-07-14,21:38:20,20,Evening,Y
6531,City,103.0,Trip Completed,2016-07-15 20:49:25,2016-07-15 21:27:36,2016-07-15,20:49:25,2016-07-15,21:27:36,20,Evening,Y
521,City,104.0,Trip Completed,2016-07-11 09:48:00,2016-07-11 10:55:00,2016-07-11,09:48:00,2016-07-11,10:55:00,9,Late Morning,Y
1850,City,104.0,Trip Completed,2016-07-12 09:45:00,2016-07-12 10:20:00,2016-07-12,09:45:00,2016-07-12,10:20:00,9,Late Morning,Y
2851,Airport,104.0,Trip Completed,2016-07-13 05:31:53,2016-07-13 06:39:33,2016-07-13,05:31:53,2016-07-13,06:39:33,5,Morning,Y
5380,Airport,104.0,Trip Completed,2016-07-14 23:50:28,2016-07-15 00:39:55,2016-07-14,23:50:28,2016-07-15,00:39:55,23,Night,Y
5917,Airport,104.0,Trip Completed,2016-07-15 10:04:16,2016-07-15 10:54:15,2016-07-15,10:04:16,2016-07-15,10:54:15,10,Late Morning,Y
148,Airport,105.0,Trip Completed,2016-07-11 05:36:00,2016-07-11 06:46:00,2016-07-11,05:36:00,2016-07-11,06:46:00,5,Morning,Y
1113,City,105.0,Trip Completed,2016-07-11 20:18:00,2016-07-11 20:55:00,2016-07-11,20:18:00,2016-07-11,20:55:00,20,Evening,Y
1758,Airport,105.0,Trip Completed,2016-07-12 08:44:00,2016-07-12 09:19:00,2016-07-12,08:44:00,2016-07-12,09:19:00,8,Morning,Y
2395,Airport,105.0,Trip Completed,2016-07-12 19:55:00,2016-07-12 20:50:00,2016-07-12,19:55:00,2016-07-12,20:50:00,19,Evening,Y
2708,Airport,105.0,Trip Completed,2016-07-13 01:22:32,2016-07-13 02:35:10,2016-07-13,01:22:32,2016-07-13,02:35:10,1,Early Morning,Y
2995,City,105.0,Trip Completed,2016-07-13 07:07:32,2016-07-13 08:08:45,2016-07-13,07:07:32,2016-07-13,08:08:45,7,Morning,Y
3993,City,105.0,Trip Completed,2016-07-13 23:31:47,2016-07-14 00:14:14,2016-07-13,23:31:47,2016-07-14,00:14:14,23,Night,Y
4724,City,105.0,Trip Completed,2016-07-14 13:52:36,2016-07-14 14:29:40,2016-07-14,13:52:36,2016-07-14,14:29:40,13,Afternoon,Y
5144,Airport,105.0,Trip Completed,2016-07-14 20:21:02,2016-07-14 21:16:51,2016-07-14,20:21:02,2016-07-14,21:16:51,20,Evening,Y
5572,City,105.0,Trip Completed,2016-07-15 05:46:37,2016-07-15 06:40:01,2016-07-15,05:46:37,2016-07-15,06:40:01,5,Morning,Y
5740,Airport,105.0,Trip Completed,2016-07-15 07:50:35,2016-07-15 08:58:39,2016-07-15,07:50:35,2016-07-15,08:58:39,7,Morning,Y
5938,City,105.0,Trip Completed,2016-07-15 10:16:24,2016-07-15 11:06:42,2016-07-15,10:16:24,2016-07-15,11:06:42,10,Late Morning,Y
6299,City,105.0,Trip Completed,2016-07-15 18:25:54,2016-07-15 19:07:36,2016-07-15,18:25:54,2016-07-15,19:07:36,18,Evening,Y
6695,Airport,105.0,Trip Completed,2016-07-15 22:45:03,2016-07-16 00:02:06,2016-07-15,22:45:03,2016-07-16,00:02:06,22,Night,Y
507,Airport,106.0,Trip Completed,2016-07-11 09:40:00,2016-07-11 10:38:00,2016-07-11,09:40:00,2016-07-11,10:38:00,9,Late Morning,Y
1135,Airport,106.0,Trip Completed,2016-07-11 20:37:00,2016-07-11 21:29:00,2016-07-11,20:37:00,2016-07-11,21:29:00,20,Evening,Y
1479,City,106.0,Trip Completed,2016-07-12 05:16:00,2016-07-12 05:58:00,2016-07-12,05:16:00,2016-07-12,05:58:00,5,Morning,Y
3275,City,106.0,Trip Completed,2016-07-13 10:39:32,2016-07-13 11:39:21,2016-07-13,10:39:32,2016-07-13,11:39:21,10,Late Morning,Y
4078,City,106.0,Trip Completed,2016-07-14 02:10:33,2016-07-14 03:05:32,2016-07-14,02:10:33,2016-07-14,03:05:32,2,Early Morning,Y
4176,Airport,106.0,Trip Completed,2016-07-14 05:18:01,2016-07-14 06:01:38,2016-07-14,05:18:01,2016-07-14,06:01:38,5,Morning,Y
4776,City,106.0,Trip Completed,2016-07-14 16:16:30,2016-07-14 17:31:10,2016-07-14,16:16:30,2016-07-14,17:31:10,16,Afternoon,Y
4899,Airport,106.0,Trip Completed,2016-07-14 18:02:51,2016-07-14 19:01:55,2016-07-14,18:02:51,2016-07-14,19:01:55,18,Evening,Y
35,City,107.0,Trip Completed,2016-07-11 02:36:00,2016-07-11 03:03:00,2016-07-11,02:36:00,2016-07-11,03:03:00,2,Early Morning,Y
161,Airport,107.0,Trip Completed,2016-07-11 05:36:00,2016-07-11 06:10:00,2016-07-11,05:36:00,2016-07-11,06:10:00,5,Morning,Y
831,Airport,107.0,Trip Completed,2016-07-11 17:30:00,2016-07-11 18:19:00,2016-07-11,17:30:00,2016-07-11,18:19:00,17,Evening,Y
1080,Airport,107.0,Trip Completed,2016-07-11 19:59:00,2016-07-11 20:38:00,2016-07-11,19:59:00,2016-07-11,20:38:00,19,Evening,Y
2496,City,107.0,Trip Completed,2016-07-12 20:53:00,2016-07-12 21:33:00,2016-07-12,20:53:00,2016-07-12,21:33:00,20,Evening,Y
3141,City,107.0,Trip Completed,2016-07-13 08:58:47,2016-07-13 09:28:32,2016-07-13,08:58:47,2016-07-13,09:28:32,8,Morning,Y
3297,City,107.0,Trip Completed,2016-07-13 11:37:32,2016-07-13 12:14:07,2016-07-13,11:37:32,2016-07-13,12:14:07,11,Late Morning,Y
3602,Airport,107.0,Trip Completed,2016-07-13 18:40:02,2016-07-13 19:13:36,2016-07-13,18:40:02,2016-07-13,19:13:36,18,Evening,Y
4150,City,107.0,Trip Completed,2016-07-14 04:51:03,2016-07-14 05:50:07,2016-07-14,04:51:03,2016-07-14,05:50:07,4,Early Morning,Y
4361,City,107.0,Trip Completed,2016-07-14 07:29:29,2016-07-14 08:28:35,2016-07-14,07:29:29,2016-07-14,08:28:35,7,Morning,Y
4642,City,107.0,Trip Completed,2016-07-14 11:44:26,2016-07-14 12:41:11,2016-07-14,11:44:26,2016-07-14,12:41:11,11,Late Morning,Y
4752,City,107.0,Trip Completed,2016-07-14 15:19:35,2016-07-14 16:11:37,2016-07-14,15:19:35,2016-07-14,16:11:37,15,Afternoon,Y
4849,City,107.0,Trip Completed,2016-07-14 17:39:27,2016-07-14 18:44:26,2016-07-14,17:39:27,2016-07-14,18:44:26,17,Evening,Y
6199,City,107.0,Trip Completed,2016-07-15 17:25:23,2016-07-15 18:19:03,2016-07-15,17:25:23,2016-07-15,18:19:03,17,Evening,Y
241,City,108.0,Trip Completed,2016-07-11 06:31:00,2016-07-11 07:17:00,2016-07-11,06:31:00,2016-07-11,07:17:00,6,Morning,Y
1339,Airport,108.0,Trip Completed,2016-07-11 23:25:00,2016-07-12 00:32:00,2016-07-11,23:25:00,2016-07-12,00:32:00,23,Night,Y
1454,City,108.0,Trip Completed,2016-07-12 04:54:00,2016-07-12 06:07:00,2016-07-12,04:54:00,2016-07-12,06:07:00,4,Early Morning,Y
4342,City,108.0,Trip Completed,2016-07-14 07:17:09,2016-07-14 08:15:45,2016-07-14,07:17:09,2016-07-14,08:15:45,7,Morning,Y
6766,City,108.0,Trip Completed,2016-07-15 00:06:56,2016-07-15 01:10:34,2016-07-15,00:06:56,2016-07-15,01:10:34,0,Early Morning,Y
6213,City,108.0,Trip Completed,2016-07-15 17:30:09,2016-07-15 18:32:51,2016-07-15,17:30:09,2016-07-15,18:32:51,17,Evening,Y
41,City,109.0,Trip Completed,2016-07-11 02:47:00,2016-07-11 03:23:00,2016-07-11,02:47:00,2016-07-11,03:23:00,2,Early Morning,Y
279,Airport,109.0,Trip Completed,2016-07-11 06:58:00,2016-07-11 07:47:00,2016-07-11,06:58:00,2016-07-11,07:47:00,6,Morning,Y
952,City,109.0,Trip Completed,2016-07-11 18:39:00,2016-07-11 19:19:00,2016-07-11,18:39:00,2016-07-11,19:19:00,18,Evening,Y
1200,Airport,109.0,Trip Completed,2016-07-11 21:13:00,2016-07-11 22:29:00,2016-07-11,21:13:00,2016-07-11,22:29:00,21,Night,Y
1775,City,109.0,Trip Completed,2016-07-12 08:57:00,2016-07-12 09:52:00,2016-07-12,08:57:00,2016-07-12,09:52:00,8,Morning,Y
1953,Airport,109.0,Trip Completed,2016-07-12 11:38:00,2016-07-12 12:41:00,2016-07-12,11:38:00,2016-07-12,12:41:00,11,Late Morning,Y
3270,City,109.0,Trip Completed,2016-07-13 10:28:01,2016-07-13 11:04:59,2016-07-13,10:28:01,2016-07-13,11:04:59,10,Late Morning,Y
3497,Airport,109.0,Trip Completed,2016-07-13 17:32:20,2016-07-13 18:27:42,2016-07-13,17:32:20,2016-07-13,18:27:42,17,Evening,Y
3897,Airport,109.0,Trip Completed,2016-07-13 22:00:50,2016-07-13 22:37:59,2016-07-13,22:00:50,2016-07-13,22:37:59,22,Night,Y
4601,City,109.0,Trip Completed,2016-07-14 10:13:30,2016-07-14 10:52:16,2016-07-14,10:13:30,2016-07-14,10:52:16,10,Late Morning,Y
4621,Airport,109.0,Trip Completed,2016-07-14 11:02:21,2016-07-14 11:46:14,2016-07-14,11:02:21,2016-07-14,11:46:14,11,Late Morning,Y
5061,City,109.0,Trip Completed,2016-07-14 19:29:16,2016-07-14 20:13:18,2016-07-14,19:29:16,2016-07-14,20:13:18,19,Evening,Y
5359,City,109.0,Trip Completed,2016-07-14 23:21:57,2016-07-15 00:24:00,2016-07-14,23:21:57,2016-07-15,00:24:00,23,Night,Y
6179,Airport,109.0,Trip Completed,2016-07-15 16:53:17,2016-07-15 18:08:57,2016-07-15,16:53:17,2016-07-15,18:08:57,16,Afternoon,Y
469,Airport,110.0,Trip Completed,2016-07-11 09:24:00,2016-07-11 10:04:00,2016-07-11,09:24:00,2016-07-11,10:04:00,9,Late Morning,Y
914,City,110.0,Trip Completed,2016-07-11 18:17:00,2016-07-11 18:58:00,2016-07-11,18:17:00,2016-07-11,18:58:00,18,Evening,Y
1386,Airport,110.0,Trip Completed,2016-07-12 01:30:00,2016-07-12 02:42:00,2016-07-12,01:30:00,2016-07-12,02:42:00,1,Early Morning,Y
1935,City,110.0,Trip Completed,2016-07-12 11:16:00,2016-07-12 12:17:00,2016-07-12,11:16:00,2016-07-12,12:17:00,11,Late Morning,Y
3243,Airport,110.0,Trip Completed,2016-07-13 10:03:58,2016-07-13 10:46:44,2016-07-13,10:03:58,2016-07-13,10:46:44,10,Late Morning,Y
3449,City,110.0,Trip Completed,2016-07-13 16:52:29,2016-07-13 17:21:31,2016-07-13,16:52:29,2016-07-13,17:21:31,16,Afternoon,Y
4500,City,110.0,Trip Completed,2016-07-14 09:04:43,2016-07-14 10:09:11,2016-07-14,09:04:43,2016-07-14,10:09:11,9,Late Morning,Y
5328,Airport,110.0,Trip Completed,2016-07-14 22:10:37,2016-07-14 22:51:25,2016-07-14,22:10:37,2016-07-14,22:51:25,22,Night,Y
5576,City,110.0,Trip Completed,2016-07-15 05:53:20,2016-07-15 06:25:29,2016-07-15,05:53:20,2016-07-15,06:25:29,5,Morning,Y
6112,Airport,110.0,Trip Completed,2016-07-15 15:06:46,2016-07-15 16:12:22,2016-07-15,15:06:46,2016-07-15,16:12:22,15,Afternoon,Y
6438,Airport,110.0,Trip Completed,2016-07-15 19:54:08,2016-07-15 20:36:23,2016-07-15,19:54:08,2016-07-15,20:36:23,19,Evening,Y
707,Airport,111.0,Trip Completed,2016-07-11 14:17:00,2016-07-11 14:55:00,2016-07-11,14:17:00,2016-07-11,14:55:00,14,Afternoon,Y
1136,Airport,111.0,Trip Completed,2016-07-11 20:32:00,2016-07-11 21:20:00,2016-07-11,20:32:00,2016-07-11,21:20:00,20,Evening,Y
2961,Airport,111.0,Trip Completed,2016-07-13 06:48:57,2016-07-13 07:47:08,2016-07-13,06:48:57,2016-07-13,07:47:08,6,Morning,Y
3428,City,111.0,Trip Completed,2016-07-13 15:55:17,2016-07-13 16:45:19,2016-07-13,15:55:17,2016-07-13,16:45:19,15,Afternoon,Y
4045,Airport,111.0,Trip Completed,2016-07-14 00:56:22,2016-07-14 01:22:47,2016-07-14,00:56:22,2016-07-14,01:22:47,0,Early Morning,Y
5399,City,111.0,Trip Completed,2016-07-15 00:58:19,2016-07-15 02:16:07,2016-07-15,00:58:19,2016-07-15,02:16:07,0,Early Morning,Y
5730,City,111.0,Trip Completed,2016-07-15 07:50:12,2016-07-15 08:45:09,2016-07-15,07:50:12,2016-07-15,08:45:09,7,Morning,Y
180,Airport,112.0,Trip Completed,2016-07-11 05:48:00,2016-07-11 06:28:00,2016-07-11,05:48:00,2016-07-11,06:28:00,5,Morning,Y
1694,City,112.0,Trip Completed,2016-07-12 07:54:00,2016-07-12 08:48:00,2016-07-12,07:54:00,2016-07-12,08:48:00,7,Morning,Y
2294,City,112.0,Trip Completed,2016-07-12 18:47:00,2016-07-12 19:49:00,2016-07-12,18:47:00,2016-07-12,19:49:00,18,Evening,Y
3630,City,112.0,Trip Completed,2016-07-13 18:59:56,2016-07-13 19:59:30,2016-07-13,18:59:56,2016-07-13,19:59:30,18,Evening,Y
3978,City,112.0,Trip Completed,2016-07-13 23:18:14,2016-07-13 23:46:18,2016-07-13,23:18:14,2016-07-13,23:46:18,23,Night,Y
4426,City,112.0,Trip Completed,2016-07-14 08:21:49,2016-07-14 09:08:49,2016-07-14,08:21:49,2016-07-14,09:08:49,8,Morning,Y
5115,Airport,112.0,Trip Completed,2016-07-14 20:03:46,2016-07-14 21:08:12,2016-07-14,20:03:46,2016-07-14,21:08:12,20,Evening,Y
5558,Airport,112.0,Trip Completed,2016-07-15 05:32:12,2016-07-15 06:05:55,2016-07-15,05:32:12,2016-07-15,06:05:55,5,Morning,Y
5827,Airport,112.0,Trip Completed,2016-07-15 08:52:58,2016-07-15 09:29:41,2016-07-15,08:52:58,2016-07-15,09:29:41,8,Morning,Y
6063,Airport,112.0,Trip Completed,2016-07-15 13:48:53,2016-07-15 14:19:12,2016-07-15,13:48:53,2016-07-15,14:19:12,13,Afternoon,Y
6691,Airport,112.0,Trip Completed,2016-07-15 22:47:31,2016-07-16 00:01:05,2016-07-15,22:47:31,2016-07-16,00:01:05,22,Night,Y
170,City,113.0,Trip Completed,2016-07-11 05:45:00,2016-07-11 06:39:00,2016-07-11,05:45:00,2016-07-11,06:39:00,5,Morning,Y
1326,Airport,113.0,Trip Completed,2016-07-11 23:06:00,2016-07-12 00:07:00,2016-07-11,23:06:00,2016-07-12,00:07:00,23,Night,Y
1476,City,113.0,Trip Completed,2016-07-12 05:16:00,2016-07-12 06:04:00,2016-07-12,05:16:00,2016-07-12,06:04:00,5,Morning,Y
2937,Airport,113.0,Trip Completed,2016-07-13 06:27:11,2016-07-13 07:15:24,2016-07-13,06:27:11,2016-07-13,07:15:24,6,Morning,Y
3973,City,113.0,Trip Completed,2016-07-13 22:58:36,2016-07-13 23:51:51,2016-07-13,22:58:36,2016-07-13,23:51:51,22,Night,Y
4644,City,113.0,Trip Completed,2016-07-14 11:47:32,2016-07-14 12:20:33,2016-07-14,11:47:32,2016-07-14,12:20:33,11,Late Morning,Y
5086,Airport,113.0,Trip Completed,2016-07-14 19:41:45,2016-07-14 21:02:52,2016-07-14,19:41:45,2016-07-14,21:02:52,19,Evening,Y
6572,Airport,113.0,Trip Completed,2016-07-15 21:11:01,2016-07-15 22:02:20,2016-07-15,21:11:01,2016-07-15,22:02:20,21,Night,Y
6755,Airport,113.0,Trip Completed,2016-07-15 23:57:32,2016-07-16 01:09:24,2016-07-15,23:57:32,2016-07-16,01:09:24,23,Night,Y
1483,City,114.0,Trip Completed,2016-07-12 05:22:00,2016-07-12 06:22:00,2016-07-12,05:22:00,2016-07-12,06:22:00,5,Morning,Y
1844,City,114.0,Trip Completed,2016-07-12 09:40:00,2016-07-12 10:11:00,2016-07-12,09:40:00,2016-07-12,10:11:00,9,Late Morning,Y
2120,Airport,114.0,Trip Completed,2016-07-12 16:44:00,2016-07-12 17:33:00,2016-07-12,16:44:00,2016-07-12,17:33:00,16,Afternoon,Y
2411,City,114.0,Trip Completed,2016-07-12 20:04:00,2016-07-12 20:40:00,2016-07-12,20:04:00,2016-07-12,20:40:00,20,Evening,Y
2903,Airport,114.0,Trip Completed,2016-07-13 06:00:19,2016-07-13 06:40:37,2016-07-13,06:00:19,2016-07-13,06:40:37,6,Morning,Y
3289,City,114.0,Trip Completed,2016-07-13 11:06:44,2016-07-13 11:51:09,2016-07-13,11:06:44,2016-07-13,11:51:09,11,Late Morning,Y
3859,Airport,114.0,Trip Completed,2016-07-13 21:38:18,2016-07-13 22:28:35,2016-07-13,21:38:18,2016-07-13,22:28:35,21,Night,Y
4313,City,114.0,Trip Completed,2016-07-14 06:49:43,2016-07-14 07:44:15,2016-07-14,06:49:43,2016-07-14,07:44:15,6,Morning,Y
5325,City,114.0,Trip Completed,2016-07-14 22:11:41,2016-07-14 23:12:36,2016-07-14,22:11:41,2016-07-14,23:12:36,22,Night,Y
5906,City,114.0,Trip Completed,2016-07-15 09:56:43,2016-07-15 10:29:00,2016-07-15,09:56:43,2016-07-15,10:29:00,9,Late Morning,Y
6049,City,114.0,Trip Completed,2016-07-15 13:27:33,2016-07-15 14:32:29,2016-07-15,13:27:33,2016-07-15,14:32:29,13,Afternoon,Y
664,Airport,115.0,Trip Completed,2016-07-11 12:58:00,2016-07-11 14:07:00,2016-07-11,12:58:00,2016-07-11,14:07:00,12,Afternoon,Y
750,City,115.0,Trip Completed,2016-07-11 15:52:00,2016-07-11 16:27:00,2016-07-11,15:52:00,2016-07-11,16:27:00,15,Afternoon,Y
1950,City,115.0,Trip Completed,2016-07-12 11:33:00,2016-07-12 12:04:00,2016-07-12,11:33:00,2016-07-12,12:04:00,11,Late Morning,Y
2989,Airport,115.0,Trip Completed,2016-07-13 07:08:16,2016-07-13 07:42:11,2016-07-13,07:08:16,2016-07-13,07:42:11,7,Morning,Y
3266,Airport,115.0,Trip Completed,2016-07-13 10:27:47,2016-07-13 11:19:30,2016-07-13,10:27:47,2016-07-13,11:19:30,10,Late Morning,Y
4358,Airport,115.0,Trip Completed,2016-07-14 07:25:12,2016-07-14 08:08:40,2016-07-14,07:25:12,2016-07-14,08:08:40,7,Morning,Y
4720,Airport,115.0,Trip Completed,2016-07-14 13:48:48,2016-07-14 14:41:09,2016-07-14,13:48:48,2016-07-14,14:41:09,13,Afternoon,Y
5019,City,115.0,Trip Completed,2016-07-14 19:07:33,2016-07-14 19:59:54,2016-07-14,19:07:33,2016-07-14,19:59:54,19,Evening,Y
5925,City,115.0,Trip Completed,2016-07-15 10:08:04,2016-07-15 10:32:39,2016-07-15,10:08:04,2016-07-15,10:32:39,10,Late Morning,Y
112,Airport,116.0,Trip Completed,2016-07-11 05:01:00,2016-07-11 06:04:00,2016-07-11,05:01:00,2016-07-11,06:04:00,5,Morning,Y
213,City,116.0,Trip Completed,2016-07-11 06:15:00,2016-07-11 06:57:00,2016-07-11,06:15:00,2016-07-11,06:57:00,6,Morning,Y
1818,Airport,116.0,Trip Completed,2016-07-12 09:29:00,2016-07-12 10:38:00,2016-07-12,09:29:00,2016-07-12,10:38:00,9,Late Morning,Y
2018,Airport,116.0,Trip Completed,2016-07-12 13:39:00,2016-07-12 14:19:00,2016-07-12,13:39:00,2016-07-12,14:19:00,13,Afternoon,Y
3231,Airport,116.0,Trip Completed,2016-07-13 09:57:52,2016-07-13 10:48:18,2016-07-13,09:57:52,2016-07-13,10:48:18,9,Late Morning,Y
3378,Airport,116.0,Trip Completed,2016-07-13 14:19:59,2016-07-13 14:58:52,2016-07-13,14:19:59,2016-07-13,14:58:52,14,Afternoon,Y
3896,City,116.0,Trip Completed,2016-07-13 21:55:01,2016-07-13 22:54:33,2016-07-13,21:55:01,2016-07-13,22:54:33,21,Night,Y
4828,City,116.0,Trip Completed,2016-07-14 17:26:14,2016-07-14 17:59:47,2016-07-14,17:26:14,2016-07-14,17:59:47,17,Evening,Y
5944,City,116.0,Trip Completed,2016-07-15 10:23:18,2016-07-15 11:33:59,2016-07-15,10:23:18,2016-07-15,11:33:59,10,Late Morning,Y
6245,Airport,116.0,Trip Completed,2016-07-15 17:58:28,2016-07-15 18:57:00,2016-07-15,17:58:28,2016-07-15,18:57:00,17,Evening,Y
3957,City,117.0,Trip Completed,2016-07-13 22:42:16,2016-07-13 23:43:32,2016-07-13,22:42:16,2016-07-13,23:43:32,22,Night,Y
4066,Airport,117.0,Trip Completed,2016-07-14 01:56:01,2016-07-14 03:07:14,2016-07-14,01:56:01,2016-07-14,03:07:14,1,Early Morning,Y
4691,City,117.0,Trip Completed,2016-07-14 13:01:57,2016-07-14 13:54:26,2016-07-14,13:01:57,2016-07-14,13:54:26,13,Afternoon,Y
6153,Airport,117.0,Trip Completed,2016-07-15 16:23:13,2016-07-15 17:33:03,2016-07-15,16:23:13,2016-07-15,17:33:03,16,Afternoon,Y
260,City,118.0,Trip Completed,2016-07-11 06:45:00,2016-07-11 07:54:00,2016-07-11,06:45:00,2016-07-11,07:54:00,6,Morning,Y
